,TBL_ID,CODE1,SCR_MN1,SCR_ENG1,DTVAL_CO,PERIOD,Sector
301,DT_NSO_0500_022V1,103,Боловсруулах үйлдвэрлэл,Processing industries,743927.057,2020-06-30,Industry
302,DT_NSO_0500_022V1,104,"Цахилгаан, хий, уур, агааржуулалт","Electricity, gas, steam, air conditioning supply",341192.442,2020-06-30,Electricity
303,DT_NSO_0500_022V1,105,Барилга,Construction,322752.394,2020-06-30,Construction
304,DT_NSO_0500_022V1,106,"Бөөний болон жижиглэн худалдаа, машин, мотоциклийн засвар, үйлчилгээ",Wholesale and retail trade; repair of motor vehicles and motorcycles,1164262.336,2020-06-30,Trade
305,DT_NSO_0500_022V1,107,Тээвэр ба агуулахын үйл ажиллагаа,Transportation and storage,360568.024,2020-06-30,Transportation
306,DT_NSO_0500_022V1,108,"Мэдээлэл, холбоо",Information and communication,302035.339,2020-06-30,Information
307,DT_NSO_0500_022V1,109,Үйлчилгээний бусад үйл ажиллагаа,Service,3714953.074,2020-06-30,Service
308,DT_NSO_0500_022V1,110,Бүтээгдэхүүний цэвэр татвар,Taxes less subsidies on products,1497474.358,2020-06-30,Taxes
342,DT_NSO_0500_022V1,1,ДНБ,GDP,4720726.709,2020-03-31,GDP
343,DT_NSO_0500_022V1,101,Хөдөө аж ахуй ойн аж ахуй загас барилт ан агнуур,"Agriculture, forestry and fishing, hunting",228373.132,2020-03-31,Agriculture
344,DT_NSO_0500_022V1,102,"Уул уурхай, олборлолт",Mining and quarrying,641400.822,2020-03-31,Mining
345,DT_NSO_0500_022V1,103,Боловсруулах үйлдвэрлэл,Processing industries,321443.557,2020-03-31,Industry
346,DT_NSO_0500_022V1,104,"Цахилгаан, хий, уур, агааржуулалт","Electricity, gas, steam, air conditioning supply",208238.674,2020-03-31,Electricity
347,DT_NSO_0500_022V1,105,Барилга,Construction,70577.106,2020-03-31,Construction
348,DT_NSO_0500_022V1,106,"Бөөний болон жижиглэн худалдаа, машин, мотоциклийн засвар, үйлчилгээ",Wholesale and retail trade; repair of motor vehicles and motorcycles,502436.718,2020-03-31,Trade
349,DT_NSO_0500_022V1,107,Тээвэр ба агуулахын үйл ажиллагаа,Transportation and storage,184321.752,2020-03-31,Transportation
350,DT_NSO_0500_022V1,108,"Мэдээлэл, холбоо",Information and communication,135951.773,2020-03-31,Information
351,DT_NSO_0500_022V1,109,Үйлчилгээний бусад үйл ажиллагаа,Service,1836058.747,2020-03-31,Service
352,DT_NSO_0500_022V1,110,Бүтээгдэхүүний цэвэр татвар,Taxes less subsidies on products,591924.428,2020-03-31,Taxes
386,DT_NSO_0500_022V1,1,ДНБ,GDP,27928278.387,2019-12-31,GDP
387,DT_NSO_0500_022V1,101,Хөдөө аж ахуй ойн аж ахуй загас барилт ан агнуур,"Agriculture, forestry and fishing, hunting",3797450.024,2019-12-31,Agriculture
388,DT_NSO_0500_022V1,102,"Уул уурхай, олборлолт",Mining and quarrying,4068656.632,2019-12-31,Mining
389,DT_NSO_0500_022V1,103,Боловсруулах үйлдвэрлэл,Processing industries,2153061.042,2019-12-31,Industry
390,DT_NSO_0500_022V1,104,"Цахилгаан, хий, уур, агааржуулалт","Electricity, gas, steam, air conditioning supply",661486.41,2019-12-31,Electricity
391,DT_NSO_0500_022V1,105,Барилга,Construction,1105277.916,2019-12-31,Construction
392,DT_NSO_0500_022V1,106,"Бөөний болон жижиглэн худалдаа, машин, мотоциклийн засвар, үйлчилгээ",Wholesale and retail trade; repair of motor vehicles and motorcycles,3195458.033,2019-12-31,Trade
393,DT_NSO_0500_022V1,107,Тээвэр ба агуулахын үйл ажиллагаа,Transportation and storage,1546746.276,2019-12-31,Transportation
394,DT_NSO_0500_022V1,108,"Мэдээлэл, холбоо",Information and communication,578493.962,2019-12-31,Information
395,DT_NSO_0500_022V1,109,Үйлчилгээний бусад үйл ажиллагаа,Service,7673577.746,2019-12-31,Service
396,DT_NSO_0500_022V1,110,Бүтээгдэхүүний цэвэр татвар,Taxes less subsidies on products,3148070.346,2019-12-31,Taxes
430,DT_NSO_0500_022V1,1,ДНБ,GDP,20188468.286,2019-09-30,GDP
431,DT_NSO_0500_022V1,101,Хөдөө аж ахуй ойн аж ахуй загас барилт ан агнуур,"Agriculture, forestry and fishing, hunting",2900437.269,2019-09-30,Agriculture
432,DT_NSO_0500_022V1,102,"Уул уурхай, олборлолт",Mining and quarrying,2982936.905,2019-09-30,Mining
433,DT_NSO_0500_022V1,103,Боловсруулах үйлдвэрлэл,Processing industries,1338002.332,2019-09-30,Industry
434,DT_NSO_0500_022V1,104,"Цахилгаан, хий, уур, агааржуулалт","Electricity, gas, steam, air conditioning supply",453403.604,2019-09-30,Electricity
435,DT_NSO_0500_022V1,105,Барилга,Construction,551707.164,2019-09-30,Construction
436,DT_NSO_0500_022V1,106,"Бөөний болон жижиглэн худалдаа, машин, мотоциклийн засвар, үйлчилгээ",Wholesale and retail trade; repair of motor vehicles and motorcycles,2191488.621,2019-09-30,Trade
437,DT_NSO_0500_022V1,107,Тээвэр ба агуулахын үйл ажиллагаа,Transportation and storage,942941.265,2019-09-30,Transportation
438,DT_NSO_0500_022V1,108,"Мэдээлэл, холбоо",Information and communication,444097.531,2019-09-30,Information
439,DT_NSO_0500_022V1,109,Үйлчилгээний бусад үйл ажиллагаа,Service,5761702.913,2019-09-30,Service
440,DT_NSO_0500_022V1,110,Бүтээгдэхүүний цэвэр татвар,Taxes less subsidies on products,2621750.683,2019-09-30,Taxes
474,DT_NSO_0500_022V1,1,ДНБ,GDP,12973039.54,2019-06-30,GDP
475,DT_NSO_0500_022V1,101,Хөдөө аж ахуй ойн аж ахуй загас барилт ан агнуур,"Agriculture, forestry and fishing, hunting",1830496.098,2019-06-30,Agriculture
476,DT_NSO_0500_022V1,102,"Уул уурхай, олборлолт",Mining and quarrying,1907358.08,2019-06-30,Mining
477,DT_NSO_0500_022V1,103,Боловсруулах үйлдвэрлэл,Processing industries,790574.173,2019-06-30,Industry
478,DT_NSO_0500_022V1,104,"Цахилгаан, хий, уур, агааржуулалт","Electricity, gas, steam, air conditioning supply",333660.876,2019-06-30,Electricity
479,DT_NSO_0500_022V1,105,Барилга,Construction,328662.278,2019-06-30,Construction
480,DT_NSO_0500_022V1,106,"Бөөний болон жижиглэн худалдаа, машин, мотоциклийн засвар, үйлчилгээ",Wholesale and retail trade; repair of motor vehicles and motorcycles,1370562.67,2019-06-30,Trade
481,DT_NSO_0500_022V1,107,Тээвэр ба агуулахын үйл ажиллагаа,Transportation and storage,531782.304,2019-06-30,Transportation
482,DT_NSO_0500_022V1,108,"Мэдээлэл, холбоо",Information and communication,286347.31,2019-06-30,Information
483,DT_NSO_0500_022V1,109,Үйлчилгээний бусад үйл ажиллагаа,Service,3883192.284,2019-06-30,Service
484,DT_NSO_0500_022V1,110,Бүтээгдэхүүний цэвэр татвар,Taxes less subsidies on products,1710403.468,2019-06-30,Taxes
518,DT_NSO_0500_022V1,1,ДНБ,GDP,5252559.374,2019-03-31,GDP
519,DT_NSO_0500_022V1,101,Хөдөө аж ахуй ойн аж ахуй загас барилт ан агнуур,"Agriculture, forestry and fishing, hunting",203926.602,2019-03-31,Agriculture
520,DT_NSO_0500_022V1,102,"Уул уурхай, олборлолт",Mining and quarrying,955834.001,2019-03-31,Mining
521,DT_NSO_0500_022V1,103,Боловсруулах үйлдвэрлэл,Processing industries,317701.28,2019-03-31,Industry
522,DT_NSO_0500_022V1,104,"Цахилгаан, хий, уур, агааржуулалт","Electricity, gas, steam, air conditioning supply",197308.743,2019-03-31,Electricity
523,DT_NSO_0500_022V1,105,Барилга,Construction,62439.549,2019-03-31,Construction
524,DT_NSO_0500_022V1,106,"Бөөний болон жижиглэн худалдаа, машин, мотоциклийн засвар, үйлчилгээ",Wholesale and retail trade; repair of motor vehicles and motorcycles,581267.412,2019-03-31,Trade
525,DT_NSO_0500_022V1,107,Тээвэр ба агуулахын үйл ажиллагаа,Transportation and storage,267255.606,2019-03-31,Transportation
526,DT_NSO_0500_022V1,108,"Мэдээлэл, холбоо",Information and communication,129255.794,2019-03-31,Information
527,DT_NSO_0500_022V1,109,Үйлчилгээний бусад үйл ажиллагаа,Service,1893362.59,2019-03-31,Service
528,DT_NSO_0500_022V1,110,Бүтээгдэхүүний цэвэр татвар,Taxes less subsidies on products,644207.798,2019-03-31,Taxes
562,DT_NSO_0500_022V1,1,ДНБ,GDP,26446671.274,2018-12-31,GDP
563,DT_NSO_0500_022V1,101,Хөдөө аж ахуй ойн аж ахуй загас барилт ан агнуур,"Agriculture, forestry and fishing, hunting",3608039.111,2018-12-31,Agriculture
564,DT_NSO_0500_022V1,102,"Уул уурхай, олборлолт",Mining and quarrying,4134825.454,2018-12-31,Mining
565,DT_NSO_0500_022V1,103,Боловсруулах үйлдвэрлэл,Processing industries,2073929.212,2018-12-31,Industry
566,DT_NSO_0500_022V1,104,"Цахилгаан, хий, уур, агааржуулалт","Electricity, gas, steam, air conditioning supply",622177.35,2018-12-31,Electricity
567,DT_NSO_0500_022V1,105,Барилга,Construction,918584.703,2018-12-31,Construction
568,DT_NSO_0500_022V1,106,"Бөөний болон жижиглэн худалдаа, машин, мотоциклийн засвар, үйлчилгээ",Wholesale and retail trade; repair of motor vehicles and motorcycles,2880993.115,2018-12-31,Trade
569,DT_NSO_0500_022V1,107,Тээвэр ба агуулахын үйл ажиллагаа,Transportation and storage,1481887.66,2018-12-31,Transportation
570,DT_NSO_0500_022V1,108,"Мэдээлэл, холбоо",Information and communication,515896.073,2018-12-31,Information
571,DT_NSO_0500_022V1,109,Үйлчилгээний бусад үйл ажиллагаа,Service,7337898.166,2018-12-31,Service
572,DT_NSO_0500_022V1,110,Бүтээгдэхүүний цэвэр татвар,Taxes less subsidies on products,2872440.43,2018-12-31,Taxes
606,DT_NSO_0500_022V1,1,ДНБ,GDP,18903900.97,2018-09-30,GDP
607,DT_NSO_0500_022V1,101,Хөдөө аж ахуй ойн аж ахуй загас барилт ан агнуур,"Agriculture, forestry and fishing, hunting",2866382.05,2018-09-30,Agriculture
608,DT_NSO_0500_022V1,102,"Уул уурхай, олборлолт",Mining and quarrying,2803265.576,2018-09-30,Mining
609,DT_NSO_0500_022V1,103,Боловсруулах үйлдвэрлэл,Processing industries,1303992.867,2018-09-30,Industry
610,DT_NSO_0500_022V1,104,"Цахилгаан, хий, уур, агааржуулалт","Electricity, gas, steam, air conditioning supply",430893.647,2018-09-30,Electricity
611,DT_NSO_0500_022V1,105,Барилга,Construction,472328.483,2018-09-30,Construction
612,DT_NSO_0500_022V1,106,"Бөөний болон жижиглэн худалдаа, машин, мотоциклийн засвар, үйлчилгээ",Wholesale and retail trade; repair of motor vehicles and motorcycles,1916093.324,2018-09-30,Trade
613,DT_NSO_0500_022V1,107,Тээвэр ба агуулахын үйл ажиллагаа,Transportation and storage,850206.553,2018-09-30,Transportation
614,DT_NSO_0500_022V1,108,"Мэдээлэл, холбоо",Information and communication,392057.133,2018-09-30,Information
615,DT_NSO_0500_022V1,109,Үйлчилгээний бусад үйл ажиллагаа,Service,5503528.77,2018-09-30,Service
616,DT_NSO_0500_022V1,110,Бүтээгдэхүүний цэвэр татвар,Taxes less subsidies on products,2365152.567,2018-09-30,Taxes
650,DT_NSO_0500_022V1,1,ДНБ,GDP,12062125.89,2018-06-30,GDP
651,DT_NSO_0500_022V1,101,Хөдөө аж ахуй ойн аж ахуй загас барилт ан агнуур,"Agriculture, forestry and fishing, hunting",1794680.595,2018-06-30,Agriculture
652,DT_NSO_0500_022V1,102,"Уул уурхай, олборлолт",Mining and quarrying,1700455.526,2018-06-30,Mining
653,DT_NSO_0500_022V1,103,Боловсруулах үйлдвэрлэл,Processing industries,781375.079,2018-06-30,Industry
654,DT_NSO_0500_022V1,104,"Цахилгаан, хий, уур, агааржуулалт","Electricity, gas, steam, air conditioning supply",318731.305,2018-06-30,Electricity
655,DT_NSO_0500_022V1,105,Барилга,Construction,284345.688,2018-06-30,Construction
656,DT_NSO_0500_022V1,106,"Бөөний болон жижиглэн худалдаа, машин, мотоциклийн засвар, үйлчилгээ",Wholesale and retail trade; repair of motor vehicles and motorcycles,1181460.679,2018-06-30,Trade
657,DT_NSO_0500_022V1,107,Тээвэр ба агуулахын үйл ажиллагаа,Transportation and storage,500339.843,2018-06-30,Transportation
658,DT_NSO_0500_022V1,108,"Мэдээлэл, холбоо",Information and communication,247157.839,2018-06-30,Information
659,DT_NSO_0500_022V1,109,Үйлчилгээний бусад үйл ажиллагаа,Service,3680791.258,2018-06-30,Service
660,DT_NSO_0500_022V1,110,Бүтээгдэхүүний цэвэр татвар,Taxes less subsidies on products,1572788.078,2018-06-30,Taxes
694,DT_NSO_0500_022V1,1,ДНБ,GDP,4836449.592,2018-03-31,GDP
695,DT_NSO_0500_022V1,101,Хөдөө аж ахуй ойн аж ахуй загас барилт ан агнуур,"Agriculture, forestry and fishing, hunting",201763.857,2018-03-31,Agriculture
696,DT_NSO_0500_022V1,102,"Уул уурхай, олборлолт",Mining and quarrying,827384.604,2018-03-31,Mining
697,DT_NSO_0500_022V1,103,Боловсруулах үйлдвэрлэл,Processing industries,304595.948,2018-03-31,Industry
698,DT_NSO_0500_022V1,104,"Цахилгаан, хий, уур, агааржуулалт","Electricity, gas, steam, air conditioning supply",192059.871,2018-03-31,Electricity
699,DT_NSO_0500_022V1,105,Барилга,Construction,54630.404,2018-03-31,Construction
700,DT_NSO_0500_022V1,106,"Бөөний болон жижиглэн худалдаа, машин, мотоциклийн засвар, үйлчилгээ",Wholesale and retail trade; repair of motor vehicles and motorcycles,499184.761,2018-03-31,Trade
701,DT_NSO_0500_022V1,107,Тээвэр ба агуулахын үйл ажиллагаа,Transportation and storage,242474.548,2018-03-31,Transportation
702,DT_NSO_0500_022V1,108,"Мэдээлэл, холбоо",Information and communication,111588.479,2018-03-31,Information
703,DT_NSO_0500_022V1,109,Үйлчилгээний бусад үйл ажиллагаа,Service,1810876.027,2018-03-31,Service
704,DT_NSO_0500_022V1,110,Бүтээгдэхүүний цэвэр татвар,Taxes less subsidies on products,591891.094,2018-03-31,Taxes
738,DT_NSO_0500_022V1,1,ДНБ,GDP,24545640.704,2017-12-31,GDP
739,DT_NSO_0500_022V1,101,Хөдөө аж ахуй ойн аж ахуй загас барилт ан агнуур,"Agriculture, forestry and fishing, hunting",3387566.081,2017-12-31,Agriculture
740,DT_NSO_0500_022V1,102,"Уул уурхай, олборлолт",Mining and quarrying,3924661.015,2017-12-31,Mining
741,DT_NSO_0500_022V1,103,Боловсруулах үйлдвэрлэл,Processing industries,1734894.354,2017-12-31,Industry
742,DT_NSO_0500_022V1,104,"Цахилгаан, хий, уур, агааржуулалт","Electricity, gas, steam, air conditioning supply",581299.933,2017-12-31,Electricity
743,DT_NSO_0500_022V1,105,Барилга,Construction,902620.768,2017-12-31,Construction
744,DT_NSO_0500_022V1,106,"Бөөний болон жижиглэн худалдаа, машин, мотоциклийн засвар, үйлчилгээ",Wholesale and retail trade; repair of motor vehicles and motorcycles,2876892.548,2017-12-31,Trade
745,DT_NSO_0500_022V1,107,Тээвэр ба агуулахын үйл ажиллагаа,Transportation and storage,1292994.541,2017-12-31,Transportation
746,DT_NSO_0500_022V1,108,"Мэдээлэл, холбоо",Information and communication,460336.731,2017-12-31,Information
747,DT_NSO_0500_022V1,109,Үйлчилгээний бусад үйл ажиллагаа,Service,6998972.188,2017-12-31,Service
748,DT_NSO_0500_022V1,110,Бүтээгдэхүүний цэвэр татвар,Taxes less subsidies on products,2385402.545,2017-12-31,Taxes
782,DT_NSO_0500_022V1,1,ДНБ,GDP,17670868.724,2017-09-30,GDP
783,DT_NSO_0500_022V1,101,Хөдөө аж ахуй ойн аж ахуй загас барилт ан агнуур,"Agriculture, forestry and fishing, hunting",2746718.513,2017-09-30,Agriculture
784,DT_NSO_0500_022V1,102,"Уул уурхай, олборлолт",Mining and quarrying,2768662.489,2017-09-30,Mining
785,DT_NSO_0500_022V1,103,Боловсруулах үйлдвэрлэл,Processing industries,1148525.782,2017-09-30,Industry
786,DT_NSO_0500_022V1,104,"Цахилгаан, хий, уур, агааржуулалт","Electricity, gas, steam, air conditioning supply",400524.867,2017-09-30,Electricity
787,DT_NSO_0500_022V1,105,Барилга,Construction,490520.424,2017-09-30,Construction
788,DT_NSO_0500_022V1,106,"Бөөний болон жижиглэн худалдаа, машин, мотоциклийн засвар, үйлчилгээ",Wholesale and retail trade; repair of motor vehicles and motorcycles,1871780.682,2017-09-30,Trade
789,DT_NSO_0500_022V1,107,Тээвэр ба агуулахын үйл ажиллагаа,Transportation and storage,745246.16,2017-09-30,Transportation
790,DT_NSO_0500_022V1,108,"Мэдээлэл, холбоо",Information and communication,342304.588,2017-09-30,Information
791,DT_NSO_0500_022V1,109,Үйлчилгээний бусад үйл ажиллагаа,Service,5234295.242,2017-09-30,Service
792,DT_NSO_0500_022V1,110,Бүтээгдэхүүний цэвэр татвар,Taxes less subsidies on products,1922289.976,2017-09-30,Taxes
826,DT_NSO_0500_022V1,1,ДНБ,GDP,11282365.808,2017-06-30,GDP
